"All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Heating Up, Killing Wind","Kickstart, Adrenaline Junkie",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Heating Up, Killing Wind","Kickstart, Adrenaline Junkie",Handling or Stability,"mkb,pvp"
,,,,,,,
Techeun Force,Arc,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Liquid Coils, Enhanced Battery, Ionized Battery",Kill Clip,"Rampage, High-Impact Reserves",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Snapshot Sights","High-Impact Reserves, Rangefinder",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Snapshot Sights","High-Impact Reserves, Rangefinder",Handling or Stability,"mkb,pvp"
,,,,,,,
Timelines' Vertex,Solar,"Candle PS, Spark PS, Torch HS3","Liquid Coils, Enhanced Battery, Ionized Battery","Auto-Loading Holster, Field Prep, Lead from Gold","Demolitionist, Disruption Break",Reload,"mkb,controller,pve"
,,"Impulse MS3, Flash HS5, Torch HS3","Accelerated Coils, Projection Fuse",Firmly Planted,"Snapshot Sights, Disruption Break",Stability or Handling,"controller,pvp"
,,"Impulse MS3, Flash HS5, Torch HS3","Accelerated Coils, Projection Fuse",Firmly Planted,"Snapshot Sights, Disruption Break",Handling or Stability,"mkb,pvp"
,,,,,,,
Trinary System,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Liquid Coils, Enhanced Battery, Ionized Battery","Auto-Loading Holster, Feeding Frenzy, Ambitious Assassin","One for All, Demolitionist, Swashbuckler, Unrelenting",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Firmly Planted, Slideshot","Tap the Trigger, High-Impact Reserves, Demolitionist",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Firmly Planted, Slideshot","Tap the Trigger, High-Impact Reserves, Demolitionist",Handling or Stability,"mkb,pvp"
,,,,,,,
Zealot's Reward,Void,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Liquid Coils, Enhanced Battery, Ionized Battery","Auto-Loading Holster, Feeding Frenzy","Rampage, High-Impact Reserves, Disruption Break",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Feeding Frenzy","High-Impact Reserves, Disruption Break",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Feeding Frenzy","High-Impact Reserves, Disruption Break",Handling or Stability,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Ignition Code,Kinetic,"Quick Launch, Smart Drift Control, Linear Compensator","Blinding Grenades, Spike Grenades","Slideshot, Ambitious Assassin, Field Prep","Vorpal Weapon, Demolitionist, Frenzy, One for All",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Spike Grenades","Slideshot, Surplus","Demolitionist, Vorpal Weapon",Blast Radius or Velocity,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Spike Grenades","Slideshot, Surplus","Demolitionist, Vorpal Weapon",Blast Radius or Velocity,"mkb,pvp"
,,,,,,,
Pardon Our Dust,Kinetic,"Quick Launch, Smart Drift Control, Linear Compensator","Spike Grenades, Blinding Grenades","Auto-Loading Holster, Ambitious Assassin","Vorpal Weapon, Demolitionist, Adrenaline Junkie",Reload or Velocity,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch",Proximity Grenades,Auto-Loading Holster,"Demolitionist, Vorpal Weapon",Blast Radius or Velocity,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch",Proximity Grenades,Auto-Loading Holster,"Demolitionist, Vorpal Weapon",Blast Radius or Velocity,"mkb,pvp"
,,,,,,,
Deafening Whisper,Void,"Quick Launch, Smart Drift Control, Linear Compensator",High-Velocity Rounds,"Ambitious Assassin, Lead from Gold","Rampage, Wellspring, Unrelenting",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch",High-Velocity Rounds,"Killing Wind, Ambitious Assassin",Auto-Loading Holster,Blast Radius or Velocity,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch",High-Velocity Rounds,"Killing Wind, Ambitious Assassin",Auto-Loading Holster,Blast Radius or Velocity,"mkb,pvp"
,,,,,,,
Empty Vessel,Solar,"Quick Launch, Smart Drift Control, Linear Compensator","Blinding Grenades, Spike Grenades","Auto-Loading Holster, Ambitious Assassin, Field Prep","Vorpal Weapon, Disruption Break, Demolitionist",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Spike Grenades","Auto-Loading Holster, Ambitious Assassin, Surplus","Demolitionist, Vorpal Weapon",Blast Radius or Velocity,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Spike Grenades","Auto-Loading Holster, Ambitious Assassin, Surplus","Demolitionist, Vorpal Weapon",Blast Radius or Velocity,"mkb,pvp"
,,,,,,,
Orewing's Maul,Void,"Quick Launch, Smart Drift Control, Linear Compensator","Blinding Grenades, Spike Grenades",Field Prep,"Demolitionist, Auto-Loading Holster",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Spike Grenades","Pulse Monitor, Threat Detector","Demolitionist, Auto-Loading Holster",Blast Radius or Velocity,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Spike Grenades","Pulse Monitor, Threat Detector","Demolitionist, Auto-Loading Holster",Blast Radius or Velocity,"mkb,pvp"
,,,,,,,
Salvager's Salvo,Arc,Quick Launch,Spike Grenades,"Ambitious Assassin, Demolitionist","Chain Reaction, Vorpal Weapon",Handling,"mkb,controller,pve"
,,Quick Launch,Spike Grenades,"Demolitionist, Ambitious Assassin","Vorpal Weapon, Chain Reaction",Handling,"controller,pvp"
,,Quick Launch,Spike Grenades,"Demolitionist, Ambitious Assassin","Vorpal Weapon, Chain Reaction",Handling,"mkb,pvp"
,,,,,,,
Truthteller,Void,"Quick Launch, Smart Drift Control, Linear Compensator","Blinding Grenades, Spike Grenades","Auto-Loading Holster, Field Prep, Feeding Frenzy","Disruption Break, Demolitionist, Swashbuckler",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Spike Grenades",Auto-Loading Holster ,"Disruption Break, Demolitionist, Swashbuckler",Blast Radius or Velocity,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Spike Grenades",Auto-Loading Holster,"Disruption Break, Demolitionist, Swashbuckler",Blast Radius or Velocity,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Berenger's Memory,Void,"Quick Launch, Hard Launch, Smart Drift Control","Spike Grenades, Alloy Casing","Field Prep, Clown Cartridge","Disruption Break, Demolitionist, Auto-Loading Holster",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades","Threat Detector, Pulse Monitor","Demolitionist, Disruption Break",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades","Threat Detector, Pulse Monitor","Demolitionist, Disruption Break",Blast Radius,"mkb,pvp"
,,,,,,,
Blast Battue,Arc,"Quick Launch, Hard Launch, Smart Drift Control","Spike Grenades, Alloy Casing","Clown Cartridge, Pulse Monitor","Chain Reaction, Auto-Loading Holster, Wellspring",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades","Killing Wind, Threat Detector","Chain Reaction, Disruption Break",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades","Killing Wind, Threat Detector","Chain Reaction, Disruption Break",Blast Radius,"mkb,pvp"
,,,,,,,
Canis Major,Solar,"Quick Launch, Hard Launch, Smart Drift Control","Spike Grenades, Alloy Casing","Field Prep, Clown Cartridge, Impulse Amplifier","Vorpal Weapon, Chain Reaction",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades","Impulse Amplifier, Killing Wind","Chain Reaction, Unrelenting",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades","Impulse Amplifier, Killing Wind","Chain Reaction, Unrelenting",Blast Radius,"mkb,pvp"
,,,,,,,
Crowd Pleaser,Void,"Quick Launch, Hard Launch, Smart Drift Control","Spike Grenades, Alloy Casing","Field Prep, Clown Cartridge, Ambitious Assassin","Chain Reaction, Demolitionist",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades","Killing Wind, Threat Detector, Pulse Monitor","Quickdraw, Chain Reaction, Demolitionist",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades","Killing Wind, Threat Detector, Pulse Monitor","Quickdraw, Chain Reaction, Demolitionist",Blast Radius,"mkb,pvp"
,,,,,,,
Interference VI,Arc,"Quick Launch, Hard Launch, Smart Drift Control","Spike Grenades, Alloy Casing","Auto-Loading Holster, Field Prep, Clown Cartridge","Full Court, Demolitionist, Swashbuckler",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch",Proximity Grenades,Auto-Loading Holster ,"Demolitionist, Swashbuckler",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch",Proximity Grenades,Auto-Loading Holster ,"Demolitionist, Swashbuckler",Blast Radius,"mkb,pvp"
,,,,,,,
Love and Death,Solar,"Quick Launch, Hard Launch, Smart Drift Control","Spike Grenades, Alloy Casing","Auto-Loading Holster, Field Prep, Clown Cartridge","Full Court, Chain Reaction, Demolitionist",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch",Proximity Grenades,Auto-Loading Holster,"Demolitionist, Swashbuckler",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch",Proximity Grenades,Auto-Loading Holster,"Demolitionist, Swashbuckler",Blast Radius,"mkb,pvp"
,,,,,,,
Memory Interdict,Void,"Quick Launch, Hard Launch, Smart Drift Control","Spike Grenades, Alloy Casing","Auto-Loading Holster, Clown Cartridge, Impulse Amplifier","Chain Reaction, Disruption Break",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades","Impulse Amplifier, Auto-Loading Holster","Chain Reaction, Disruption Break",Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades","Impulse Amplifier, Auto-Loading Holster","Chain Reaction, Disruption Break",Blast Radius,"mkb,pvp"
,,,,,,,
Outrageous Fortune,Solar,"Quick Launch, Hard Launch, Smart Drift Control",Spike Grenades,"Auto-Loading Holster, Field Prep","Ambitious Assassin, Rampage",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Remote Detonation, Sticky Grenades",Auto-Loading Holster,Rampage,Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Remote Detonation, Sticky Grenades",Auto-Loading Holster,Rampage,Blast Radius,"mkb,pvp"
,,,,,,,
Swarm of the Raven,Void,"Quick Launch, Hard Launch, Smart Drift Control","Spike Grenades, Alloy Casing","Auto-Loading Holster, Field Prep","Ambitious Assassin, Rampage",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades",Auto-Loading Holster,Rampage,Blast Radius,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Sticky Grenades",Auto-Loading Holster,Rampage,Blast Radius,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Crimil's Dagger,Kinetic,"Fastdraw HCS, Steadyhand HCS, Truesight HCS","Tactical Mag, Appended Mag, Extended Mag","Outlaw, Triple Tap, Auto-Loading Holster","Explosive Payload, Timed Payload, Kill Clip",Reload,"mkb,controller,pve"
,,"Steadyhand HCS, Fastdraw HCS","Accurized Rounds, Tactical Mag","Rangefinder, Moving Target, Snapshot Sights","Explosive Payload, Timed Payload, Kill Clip",Handling or Stability,"controller,pvp"
,,"Fastdraw HCS, Truesight HCS","Accurized Rounds, Tactical Mag","Rangefinder, Moving Target, Snapshot Sights","Explosive Payload, Timed Payload, Kill Clip",Handling or Range,"mkb,pvp"
,,,,,,,
Dire Promise,Kinetic,"Fastdraw HCS, Steadyhand HCS, Truesight HCS","Armor-Piercing Rounds, Appended Mag, Extended Mag","Overflow, Triple Tap, Auto-Loading Holster","Swashbuckler, Osmosis",Reload,"mkb,controller,pve"
,,"Steadyhand HCS, Fastdraw HCS","Ricochet Rounds, High-Caliber Rounds","Opening Shot, Snapshot Sights, Overflow","Rangefinder, Elemental Capacitor, Under Pressure",Handling or Stability,"controller,pvp"
,,"Fastdraw HCS, Truesight HCS","High-Caliber Rounds, Ricochet Rounds","Opening Shot, Snapshot Sights, Overflow","Rangefinder, Elemental Capacitor, Under Pressure",Handling or Range,"mkb,pvp"
,,,,,,,
Eyasluna,Stasis,"Fastdraw HCS, Steadyhand HCS, Truesight HCS","Armor-Piercing Rounds, Appended Mag, Extended Mag","Rapid Hit, Outlaw, Perpetual Motion","Kill Clip, Demolitionist, Headstone, Harmony",Reload,"mkb,controller,pve"
,,"Steadyhand HCS, Fastdraw HCS","Ricochet Rounds, High-Caliber Rounds","Perpetual Motion, Rangefinder, Rapid Hit","Moving Target, Snapshot Sights, Demolitionist",Handling or Stability,"controller,pvp"
,,"Fastdraw HCS, Truesight HCS","High-Caliber Rounds, Ricochet Rounds","Rapid Hit, Outlaw, Perpetual Motion","Snapshot Sights, Demolitionist, Moving Target",Handling or Range,"mkb,pvp"
,,,,,,,
Fatebringer,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Explosive Payload, Rewind Rounds, Thresh","Frenzy, Firefly, Kill Clip, Adrenaline Junkie",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore ","Accurized Rounds, Tactical Mag","Explosive Payload, Killing Wind, Tunnel Vision","Opening Shot, Eye of the Storm, Kill Clip",Handling or Stability,"controller,pvp"
,,"Fluted Barrel, Smallbore ","Accurized Rounds, Tactical Mag","Explosive Payload, Killing Wind, Tunnel Vision","Opening Shot, Eye of the Storm, Kill Clip",Handling or Range,"mkb,pvp"
,,,,,,,
Fatebringer (Timelost),Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Explosive Payload, Rewind Rounds, Thresh","Frenzy, Firefly, Kill Clip, Adrenaline Junkie",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore ","Accurized Rounds, Tactical Mag","Explosive Payload, Killing Wind, Tunnel Vision","Opening Shot, Eye of the Storm, Kill Clip",Handling or Stability,"controller,pvp"
,,"Fluted Barrel, Smallbore ","Accurized Rounds, Tactical Mag","Explosive Payload, Killing Wind, Tunnel Vision","Opening Shot, Eye of the Storm, Kill Clip",Handling or Range,"mkb,pvp"
,,,,,,,
Judgment,Kinetic,"Fastdraw HCS, Steadyhand HCS, Truesight HCS","Tactical Mag, Appended Mag, Extended Mag","Demolitionist, Encore, Ensemble","Timed Payload, Adrenaline Junkie, Multikill Clip, Harmony",Reload,"mkb,controller,pve"
,,"Steadyhand HCS, Fastdraw HCS","Accurized Rounds, Tactical Mag","Moving Target, Slideshot, Demolitionist","Opening Shot, Timed Payload, Harmony",Handling or Stability,"controller,pvp"
,,"Fastdraw HCS, Truesight HCS","Accurized Rounds, Tactical Mag","Moving Target, Slideshot, Demolitionist","Opening Shot, Timed Payload, Harmony",Handling or Range,"mkb,pvp"
,,,,,,,
Loud Lullaby,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Subsistence, Surplus","Frenzy, Explosive Payload, Kill Clip, Adrenaline Junkie",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore ","Accurized Rounds, Tactical Mag","Moving Target, Surplus, Slideshot","Kill Clip, Explosive Payload, Eye of the Storm",Handling or Stability,"controller,pvp"
,,"Fluted Barrel, Smallbore ","Accurized Rounds, Tactical Mag","Moving Target, Surplus, Slideshot","Kill Clip, Explosive Payload, Eye of the Storm",Handling or Range,"mkb,pvp"
,,,,,,,
Seventh Seraph Officer Revolver,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Ambitious Assassin, Fourth Time's the Charm","Vorpal Weapon, Feeding Frenzy, High-Impact Reserves",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore ","Accurized Rounds, Tactical Mag","Firmly Planted, Threat Detector","Timed Payload, Vorpal Weapon",Handling or Stability,"controller,pvp"
,,"Fluted Barrel, Smallbore ","Accurized Rounds, Tactical Mag","Firmly Planted, Threat Detector","Timed Payload, Vorpal Weapon",Handling or Range,"mkb,pvp"
,,,,,,,
Survivor's Epitaph,Kinetic,"Fluted Barrel, Smallbore, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Rapid Hit, Feeding Frenzy, Surplus","Frenzy, Kill Clip, Multikill Clip, Adrenaline Junkie",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore ","Accurized Rounds, Tactical Mag","Rapid Hit, Firmly Planted, Surplus, Heating Up","Kill Clip, Moving Target, Eye of the Storm",Handling or Stability,"controller,pvp"
,,"Fluted Barrel, Smallbore ","Accurized Rounds, Tactical Mag","Rapid Hit, Firmly Planted, Surplus, Heating Up","Kill Clip, Moving Target, Eye of the Storm",Handling or Range,"mkb,pvp"
,,,,,,,
The Steady Hand,Kinetic,"Fastdraw HCS, Steadyhand HCS, Truesight HCS","Armor-Piercing Rounds, Appended Mag, Extended Mag",Outlaw,"Swashbuckler, Wellspring",Reload,"mkb,controller,pve"
,,"Steadyhand HCS, Fastdraw HCS","Ricochet Rounds, High-Caliber Rounds","Quickdraw, Moving Target, Killing Wind","Iron Grip, Snapshot Sights, Swashbuckler",Handling or Stability,"controller,pvp"
,,"Fastdraw HCS, Truesight HCS","High-Caliber Rounds, Ricochet Rounds","Quickdraw, Moving Target, Killing Wind","Snapshot Sights, Swashbuckler",Handling or Range,"mkb,pvp"
,,,,,,,
True Prophecy,Kinetic,"Fastdraw HCS, Steadyhand HCS, Truesight HCS","Tactical Mag, Appended Mag, Extended Mag","Overflow, Field Prep","Explosive Payload, Timed Payload, Rampage, Demolitionist",Reload,"mkb,controller,pve"
,,"Steadyhand HCS, Fastdraw HCS","Accurized Rounds, Tactical Mag","Rangefinder, Opening Shot","Explosive Payload, Timed Payload, Demolitionist",Handling or Stability,"controller,pvp"
,,"Fastdraw HCS, Truesight HCS","Accurized Rounds, Tactical Mag","Rangefinder, Opening Shot","Explosive Payload, Timed Payload, Demolitionist",Handling or Range,"mkb,pvp"
